bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,y_true,y_pred,leaf
-0.3987279239700535,-0.14900391028403362,-0.43541150830248265,-0.16964946372642317,-0.9154058262175041,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,0.2919088566777276,-0.13089224941841232,-0.6586658021164709,0.5445354749473309,-0.21012352516975596,0.40954071296039596,1.1993069156779188,-0.27218391946100023,-0.19284430892212778,-0.0819556329653373,-0.10041176098795668,17
0.6764694086269236,3.0970615195807127,3.6367068087560597,2.0961361716273617,-0.9154058262175041,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,2.844103888787648,2.5378966392934754,2.7983750439824937,1.0211570050170529,-0.21012352516975596,0.6931647580396509,1.4833406501067277,4.046516918488833,3.2654906886846464,1.8655982580297503,0.9854851829007636,47
-0.3987279239700535,0.17560263270244103,-0.3973034491856246,-0.200093317601555,0.9364841089197558,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,-0.5588228206922458,-0.08862636204062223,-0.6586658021164709,0.8168906349871721,-0.21012352516975596,-1.8067683008774957,-0.803130912044846,0.36686708291130626,-0.2178954186509451,-0.769728160904162,-0.7508391360545694,6
-0.3987279239700535,-0.798216996256983,-1.1104685555153961,-0.13027283750093543,-0.9154058262175041,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,-0.5588228206922458,-0.8796022543964079,-0.6586658021164709,-0.2725300051721926,-0.21012352516975596,-1.0865219981063237,-0.7179207917162135,-0.49103700246521476,-0.1119775687448929,-0.6761638585885238,-0.7508391360545694,6
-0.3987279239700535,-1.4474300822299322,-0.326531339397174,-0.1843764667905234,-0.9154058262175041,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,-0.5588228206922458,-0.8916782222186337,0.9907719871987215,-0.374663190187133,-0.21012352516975596,-0.3446250048710879,-0.8741393456520735,-0.3013643305282288,-0.17050340697098954,-0.845996005586487,-0.7508391360545694,6
-0.3987279239700535,0.5002091756889157,-0.20676315360133454,-0.2063462582468041,0.9364841089197558,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,-0.5588228206922458,0.12270307484832817,-0.6586658021164709,1.0892457950270131,-0.21012352516975596,-1.3831364574639862,1.2987187227279564,0.5886382070222437,-0.19039047215044538,-0.5913158813794371,-0.7508391360545694,6
-1.4739252565670307,-1.4474300822299322,-1.0015883866100874,-0.21986612991220764,-0.9154058262175041,-0.0871706143261123,-0.30575239024495554,0.9075325403485538,-0.5588228206922458,-1.1211216108409228,0.019185344177443806,-0.9874623002767756,-0.21012352516975596,0.9378175602835298,-0.5546013944197012,-0.9579235795408725,-0.24789082635255533,-0.19635739998882495,-0.054069364781211826,9
0.6764694086269236,1.149422261661865,0.9473666367949368,-0.24400875788614249,0.9364841089197558,-0.0871706143261123,3.6090736822456986,-0.6291723166361922,1.142640534047701,0.2313867852483598,1.5330529042338532,0.27218031490748973,-0.21012352516975596,0.08189359727090548,-1.1439713933593763,0.2238830686818861,-0.32113968520874636,0.29938359044628826,0.663045966740238,32
-1.4739252565670307,-1.4474300822299322,-0.9580363190479639,-0.1269170122125585,-0.9154058262175041,-0.0871706143261123,-0.30575239024495554,0.9075325403485538,-0.5588228206922458,-0.7105387048852476,-0.6586658021164709,-1.7023945953813586,-0.21012352516975596,-1.8125418183345658,0.027667761159321666,-1.3518591289484587,-0.28103593498498175,-0.9563119952162787,-0.7508391360545694,6
-0.3987279239700535,-1.4474300822299322,-0.9035962345953097,-0.12875185193857755,-0.9154058262175041,-0.0871706143261123,-0.30575239024495554,0.9075325403485538,-0.5588228206922458,-0.650158865774119,-0.6586658021164709,-0.06826363514231173,-0.21012352516975596,-1.6292326390721839,-0.654013201469739,-1.030874607208944,-0.14351120248248314,-0.8446340797885884,-0.7508391360545694,6
-0.3987279239700535,0.8248157186753904,1.0562468057002454,0.7184853915507178,-0.9154058262175041,-0.0871706143261123,4.91401570640925,-0.6291723166361922,1.142640534047701,0.6540456590262606,0.9681769489889244,-0.10230803014729187,-0.21012352516975596,-0.20533889621899262,-0.1356516361372914,3.0981535588039035,0.27715699392862186,3.9765832447726774,2.6578353976002735,29
-0.3987279239700535,-0.14900391028403362,-0.40274745763089004,-0.2513239741622447,0.01053914135112582,-0.0871706143261123,-0.30575239024495554,2.4442373973333,-1.4095544980622192,-0.0946643459517351,-0.6586658021164709,-1.0215066952817557,-0.21012352516975596,-1.8421310953021264,-0.029138985726500664,-1.3956297455493016,-0.295319462461939,-0.8364625250011964,-0.7508391360545694,6
-0.3987279239700535,-1.4474300822299322,-0.7402759812373467,-0.3265524029290257,0.01053914135112582,-0.0871706143261123,-0.30575239024495554,2.4442373973333,0.2919088566777276,-0.46901934844073295,-0.6586658021164709,-2.1109273354411204,-0.21012352516975596,0.4477902661136128,-0.7108199483554605,-0.1846426862593144,-0.3262304808992516,0.3456890675748428,0.37822144480138165,16
-1.4739252565670307,-0.798216996256983,-0.9689243359384948,-0.3341814733687891,2.7883740440570155,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,-0.5588228206922458,-0.7226146727074734,-0.6586658021164709,1.1573345850369734,-0.21012352516975596,1.207729501402218,-1.0161562128664274,-0.8703823463391867,-0.40332490484539263,-0.7084414999987222,-0.42111653324491594,10
-0.3987279239700535,0.5002091756889157,0.23964553891043078,-0.29084545615557605,0.01053914135112582,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,0.2919088566777276,-0.33618370239624984,1.1263422164575045,-1.3959950403365373,4.77395282367124,0.885134213487638,-0.6824165749126502,-0.5785782356669006,-0.34809526526782464,0.4246807638529652,0.563268284609262,24
0.6764694086269236,-1.4474300822299322,-0.45718754208354434,0.47660040187986463,-0.9154058262175041,-0.0871706143261123,-0.30575239024495554,-3.7025820306056842,-2.2602861754321926,-1.0365898360853425,0.9907719871987215,-1.293861855321597,-0.21012352516975596,0.7364661389677783,0.5815335432953326,0.2530634797491147,-0.0476650706691572,0.026998430866555713,-0.054069364781211826,9
0.6764694086269236,-1.4474300822299322,-0.9362602852669023,-0.16977017686629284,-0.9154058262175041,-0.0871706143261123,-0.30575239024495554,-2.165877173620938,-0.5588228206922458,-1.0848937073742455,0.08697045880683528,-0.06826363514231173,-0.21012352516975596,-1.6306760184364513,-0.4835929608124738,-1.0162844016753296,-0.18196685338198343,-0.8173955638306152,-0.7508391360545694,6
0.6764694086269236,0.5002091756889157,0.5880620794074184,-0.18237262866868684,0.9364841089197558,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,0.2919088566777276,1.004248725870807,-0.6586658021164709,0.8509350299921522,-0.21012352516975596,-0.21616424145102447,0.2406930619808022,0.9242129342953727,-0.03239268359764137,0.1768102686354086,-0.104882265229721,22
0.6764694086269236,0.17560263270244103,2.3301447818923564,0.2191917024217714,-0.9154058262175041,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,0.2919088566777276,0.9800967902263554,3.0017303878706683,0.44240228993239045,-0.21012352516975596,-0.8303221609482537,-0.9451477792592,0.6178186180894722,0.6536927528788719,0.6398650399209539,-0.104882265229721,22
1.7516667412239006,0.8248157186753904,1.6496437262341774,-0.22858161861079812,0.9364841089197558,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,1.142640534047701,2.1816555885378164,-0.6586658021164709,1.4637341400817947,-0.21012352516975596,0.9002896968125237,1.4052313731387471,2.39052859042361,-0.2611122453760978,0.8768128902393633,0.663045966740238,32
-0.3987279239700535,-1.4474300822299322,-0.5551796940983221,-0.30967670597524527,0.9364841089197558,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,-0.5588228206922458,-0.26372789546289543,-0.6586658021164709,-1.6683502003763786,-0.21012352516975596,0.5863546850836,-1.0658621163914968,-0.5931684412005149,-0.37094890923095625,0.39471839629919464,-0.054069364781211826,9
-0.3987279239700535,0.5002091756889157,1.176014991496085,-0.036309729426381034,0.9364841089197558,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,0.2919088566777276,1.6563509882709968,-0.6586658021164709,1.0892457950270131,-0.21012352516975596,1.3296950576831033,1.682164264206803,1.5515917722407877,-0.12952067044095064,-0.14188036807287846,0.007469844463825481,25
-0.3987279239700535,0.5002091756889157,0.7328727040514789,1.2046696336898177,-0.9154058262175041,11.47122501408042,2.3041316580821474,2.4442373973333,1.142640534047701,0.4547921899595359,0.6699224446196019,-0.612973955221994,-0.21012352516975596,-1.1254932409416487,-1.6836354887739822,1.0117541674970585,2.188109848198361,2.206079707504416,1.3801576826448705,28
-0.3987279239700535,-1.4474300822299322,-0.9689243359384948,-0.14263386302359007,-0.9154058262175041,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,-0.5588228206922458,-0.7226146727074734,-0.6586658021164709,-0.5448851652120338,-0.21012352516975596,-0.9688865799182409,-0.7676266952412828,-1.1621864570114728,-0.12468624575644205,-0.8500817829801831,-0.7508391360545694,6
1.7516667412239006,0.5002091756889157,1.165126974605554,-0.14420313384189584,-0.9154058262175041,-0.0871706143261123,-0.30575239024495554,0.9075325403485538,0.2919088566777276,-0.17919612070731525,2.753184967562899,-0.17039682015725216,-0.21012352516975596,-0.48102435479469946,0.17678547173442868,0.0050299856776715455,-0.1331464889543321,-0.531391146271896,-0.104882265229721,22
0.6764694086269236,0.5002091756889157,0.8167104341085665,-0.24400875788614249,0.9364841089197558,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,1.142640534047701,1.2578440501375474,-0.6586658021164709,0.8168906349871721,-0.21012352516975596,0.7191455865965172,-0.5403997076982962,-0.05333083645678567,-0.28451525578065084,0.9394887154586598,0.663045966740238,32
0.6764694086269236,0.5002091756889157,0.18520545445777647,-0.25620078501297955,0.9364841089197558,-0.0871706143261123,-0.30575239024495554,-0.6291723166361922,-0.5588228206922458,0.5574379164484546,-0.6586658021164709,1.259467770051914,-0.21012352516975596,-1.3982919407888206,0.7093487237882814,0.38437532955164344,-0.3028274704946986,-0.6743933550512555,-0.47933081426877633,21
